file,label,features,feat_len
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/trill02991.mp3,HuntingMind,"[-327.7233581542969, 70.49978637695312, -29.296606063842773, 19.699880599975586, -19.94344139099121, 8.099250793457031, -17.505399703979492, 7.952526092529297, -10.382262229919434, -12.012115478515625, -15.592352867126465, -18.36355209350586, -4.733733654022217, -14.101899147033691, -0.8737034201622009, -8.557474136352539, -2.282458782196045, -5.2007060050964355, -3.15274715423584, -8.518823623657227, 0.7784006595611572, 0.17016342282295227, -0.17781475186347961, 0.05690249055624008, -0.12232841551303864, 0.056805532425642014, 0.03738242760300636, 0.0510827973484993, -0.04971698671579361, -0.018986638635396957, -0.012723465450108051, -0.11594546586275101, -0.13636784255504608, -0.13104937970638275, -0.01822918839752674, -0.0331338569521904, 0.0011917900992557406, 0.0607701875269413, 0.04498431086540222, -0.02264099195599556, -0.528857946395874, -0.03808319941163063, 0.292813777923584, 0.012377465143799782, 0.04971205070614815, -0.032912205904722214, -0.007680462673306465, 0.02174798585474491, -0.005451500881463289, -0.029115861281752586, 0.03973700478672981, 0.014981763437390327, 0.010178457014262676, 0.051292452961206436, -0.005169418640434742, -0.011445415206253529, -0.05773802846670151, -0.04406214505434036, 0.002317989943549037, 0.04527353495359421, 2610.420781081071, 0.011386895552277565, 5220.811725484914]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Cat_YoutubeLLT42449_aug1(1).mp3,HuntingMind,"[-190.7980194091797, 129.45912170410156, -13.078279495239258, 21.468360900878906, 5.454858779907227, 10.693882942199707, 8.777506828308105, 3.007845878601074, 7.444587707519531, 0.2041810303926468, 0.9976367354393005, 3.951890468597412, 3.919689893722534, 6.018396377563477, -1.083581805229187, 3.6591796875, -3.783275842666626, -4.320988655090332, -5.841049671173096, 0.5978390574455261, -1.757643222808838, -0.5654851794242859, -0.0070092948153615, -0.03367261216044426, -0.03074413351714611, -0.004686204716563225, -0.028683098033070564, -0.012303052470088005, -0.05841146409511566, -0.06505819410085678, 0.03179403394460678, -0.04472462460398674, -0.03503505885601044, -0.007461067754775286, 0.005769272334873676, 0.026489097625017166, 0.060409728437662125, 0.03847145661711693, -0.018718840554356575, -0.015319675207138062, -1.1286206245422363, -0.2791222333908081, 0.03664321452379227, -0.07100962847471237, -0.017903855070471764, -0.020782480016350746, 0.0030411789193749428, -0.010135614313185215, -0.015109196305274963, 0.03508434444665909, -0.041523516178131104, 0.007110412232577801, 0.021058350801467896, -0.05797335505485535, -0.05278382450342178, -0.06911974400281906, -0.0014008634025231004, 0.01029806025326252, 0.08587473630905151, -0.01666877605021, 1527.0042018591005, 0.016038332134485245, 2738.127032664027]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/trill02985.mp3,HuntingMind,"[-421.1749572753906, 145.65472412109375, -9.952620506286621, 44.70840072631836, -23.705698013305664, 32.186439514160156, -11.28199577331543, 17.12066078186035, -9.0579195022583, 3.210175037384033, -3.8887009620666504, -2.087904691696167, 5.403722286224365, -10.236003875732422, 12.886098861694336, -1.9248497486114502, 8.8662691116333, -3.5850043296813965, 1.7267143726348877, -3.5782203674316406, 2.057405948638916, 0.038780827075242996, -0.6696732640266418, 0.13379986584186554, -0.23770926892757416, 0.21591198444366455, 0.006137015298008919, 0.09476004540920258, -0.27579328417778015, -0.07538114488124847, -0.13181333243846893, -0.056384846568107605, 0.017160117626190186, -0.22846850752830505, 0.17024418711662292, 0.10471884906291962, 0.00509372865781188, 0.044999826699495316, 0.05931057408452034, -0.05795356258749962, -0.7596537470817566, -0.3238089680671692, 0.21605533361434937, 0.00883918534964323, 0.1610889881849289, -0.03178463503718376, 0.09541234374046326, 0.024397196248173714, 0.04799526557326317, 0.00028458741144277155, -0.00942905806005001, 0.07065410912036896, 0.013670836575329304, 0.03608057275414467, -0.011234075762331486, 0.01586686260998249, -0.06280690431594849, -0.02255772426724434, -0.06495296955108643, -0.020979125052690506, 1425.9078897341599, 0.0023061390966176987, 3206.708045372596]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/catchatter128_aug1(1).mp3,HuntingMind,"[-69.90805053710938, 86.58354949951172, 7.352892875671387, 15.632264137268066, 13.704573631286621, 7.563208103179932, 5.709049224853516, 6.6864166259765625, 3.546248197555542, 5.891891002655029, -2.0232627391815186, 4.731483459472656, -3.9594249725341797, 0.2556653916835785, -5.630585670471191, 2.3065035343170166, -0.9027665853500366, 3.389108419418335, -0.11970821768045425, 3.9726932048797607, 0.33994314074516296, -0.030118020251393318, -0.026070445775985718, 0.009649922139942646, 0.0433812253177166, -0.011850783601403236, -0.031158361583948135, 0.02910451404750347, -0.02258959412574768, -0.033585868775844574, -0.029210250824689865, -0.016575416550040245, -0.022767413407564163, 0.02798202633857727, 0.011226390488445759, -0.014269241131842136, -0.03144260495901108, 0.023983079940080643, -0.01571567729115486, -0.010115047916769981, -0.31899455189704895, 0.008279910311102867, 0.016042277216911316, 0.0034867695067077875, 0.006677455734461546, 0.010098900645971298, -0.02731703594326973, -0.03792441263794899, -0.015817508101463318, -0.009500917047262192, 0.0106215700507164, 0.02059139683842659, 0.0114043103531003, -0.027401117607951164, -0.013894591480493546, -0.0022589743603020906, 0.019451433792710304, -0.0017784432275220752, -0.014216063544154167, -0.021999334916472435, 2657.2335356584554, 0.059926837682724, 6517.249273255814]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Last_addCat193Chat (2)_aug1(1).mp3,HuntingMind,"[-233.81362915039062, 79.91751098632812, -42.686763763427734, -2.6708619594573975, -5.502861022949219, -16.47063446044922, -19.540372848510742, -9.7423734664917, -7.884918689727783, -14.137825965881348, -9.205519676208496, -6.795815944671631, -11.166315078735352, -4.409569263458252, -6.015858173370361, -4.795260906219482, -0.34790802001953125, -1.0298891067504883, -2.6323649883270264, -3.1201772689819336, 2.2004952430725098, 0.3530123233795166, -0.3152129650115967, 0.0383138433098793, 0.0062426296062767506, -0.13315412402153015, -0.09203751385211945, 0.006631791591644287, -0.020014595240354538, -0.06974221020936966, -0.016480809077620506, 0.007806972600519657, -0.06975497305393219, -0.033950865268707275, -0.045885633677244186, -0.048066139221191406, 0.0007784162298776209, -0.0032314506825059652, -0.025010401383042336, 0.013802509754896164, -0.004783711861819029, 0.005793870892375708, -0.0070938109420239925, -0.009118820540606976, -0.01267964206635952, 0.016599755734205246, 0.006626518443226814, 0.00465515349060297, 0.02843950130045414, 0.006183562334626913, -0.006580365356057882, 0.016565753147006035, 0.033494554460048676, -0.0026925806887447834, 0.013884789310395718, -2.6107994926860556e-05, -0.014600452966988087, -0.031500086188316345, -0.022091921418905258, 0.0044411239214241505, 1899.4161809442824, 0.18896783888339996, 3395.2498974039395]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Cat_YoutubeLLT42439_aug1(1).mp3,HuntingMind,"[-163.93531799316406, 102.35769653320312, 16.088157653808594, 21.037878036499023, 4.68140983581543, 10.765843391418457, 6.3696465492248535, 8.406424522399902, -0.5905711054801941, -0.7328710556030273, -3.482489824295044, -4.411905288696289, -1.5942307710647583, -4.07566499710083, -4.538056373596191, -2.3969123363494873, -5.091151714324951, -6.065548419952393, -4.935698509216309, -3.699535846710205, 0.17604029178619385, 0.06207771971821785, -0.008205447345972061, -0.021024717018008232, -0.01997535675764084, -0.0002683240454643965, 0.013329203240573406, 0.01853375881910324, -0.0005969559424556792, -0.029520833864808083, -0.00934282224625349, 0.016801221296191216, 0.013948239386081696, 7.710563659202307e-05, -0.0025275328662246466, 0.003239856567233801, 0.025266507640480995, 0.04700784385204315, 0.025207825005054474, -0.004783970769494772, -0.14059656858444214, -0.032697081565856934, 0.003803124651312828, 0.020139869302511215, 0.021422790363430977, 0.01070936769247055, -0.0031739326659590006, -0.013166466727852821, -0.006328018847852945, 0.012509379535913467, 0.026273224502801895, 0.004851309582591057, 0.011401851661503315, 0.02238737791776657, -0.0018594787688925862, -0.010119152255356312, -0.015326849184930325, -0.023509833961725235, -0.011829215101897717, 0.007978168316185474, 2055.3130063084423, 0.01705894246697426, 4951.3060151860955]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/cat_youtube01175_aug1(1).mp3,HuntingMind,"[-115.03630828857422, 88.15666198730469, -15.12320613861084, 5.367234230041504, 11.033815383911133, 1.7252476215362549, 1.0912926197052002, -1.753546953201294, 6.35496187210083, 6.366668224334717, 2.5829415321350098, 6.059898853302002, 4.140868663787842, 0.8612174987792969, -4.123672008514404, -1.5267727375030518, 1.0215919017791748, -0.376941055059433, -3.4642794132232666, 3.3428380489349365, -2.4129443168640137, -0.9404579997062683, -0.05136151984333992, -0.15511687099933624, -0.10610354691743851, 0.05606460943818092, -0.09386692941188812, -0.0881001204252243, -0.010475807823240757, 0.038625795394182205, 0.016216062009334564, 0.013193652965128422, 0.048971500247716904, 0.0478341206908226, 0.027108706533908844, 0.08595731854438782, 0.011132731102406979, 0.05929012596607208, 0.012424283660948277, -0.014730285853147507, -1.6401499509811401, -0.42416301369667053, 0.01851411908864975, 0.0835355669260025, -0.05186862498521805, -0.09582792967557907, -0.04852108657360077, 0.022925954312086105, -0.046824850142002106, -0.04719019681215286, -0.013457482680678368, -0.05667181313037872, -0.06179317459464073, -0.1027766764163971, 0.0286581888794899, -0.010596568696200848, 0.11170412600040436, -0.022036919370293617, 0.023300442844629288, -0.02920631691813469, 2649.5759148776638, 0.06285463273525238, 5555.462881234976]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Last_addCat241Chat_aug1(1).mp3,HuntingMind,"[-192.228271484375, 24.47870445251465, -19.22490119934082, -2.436444044113159, -10.679587364196777, -11.70946216583252, -5.390449047088623, -8.086655616760254, -10.932937622070312, -7.020061016082764, -9.28377628326416, -3.95641827583313, -3.3712096214294434, -3.752310276031494, -0.1726418137550354, -2.1686501502990723, -2.6048972606658936, -4.775329113006592, -3.938080072402954, -3.1696114540100098, 0.8273705840110779, -0.18033213913440704, -0.2329145222902298, 0.14567768573760986, -0.09769076108932495, -0.008729301393032074, 0.04285621643066406, 0.10084118694067001, -0.08041329681873322, -0.03479379042983055, 0.029697459191083908, 0.07237974554300308, -0.04296133294701576, -0.10358903557062149, 0.052073847502470016, -0.015287667512893677, -0.01606222242116928, 0.03405807539820671, 0.02646557241678238, -0.01541988831013441, -0.3865513503551483, 0.04445892572402954, 0.06479619443416595, -0.024428484961390495, 0.009041909128427505, -0.01593884825706482, -0.02018672041594982, -0.0018414739752188325, 0.04299859702587128, 0.03739422559738159, 0.01369860302656889, 0.0012522304896265268, 0.017658038064837456, 0.026029935106635094, -0.0014712245902046561, 0.029098154976963997, 0.02305629476904869, -0.0018460274441167712, -0.0005138353444635868, 0.05032878369092941, 4227.778819131849, 0.24711447954177856, 8159.093520220588]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/car_extcoll0326_aug1(1).mp3,HuntingMind,"[-154.8096923828125, 67.93456268310547, -7.0011372566223145, -6.015002727508545, 5.795557022094727, 1.3750871419906616, -7.836221218109131, -9.69222354888916, -9.77405071258545, -3.462266683578491, -3.134012222290039, -3.511782169342041, -4.17563009262085, 0.9544242024421692, -4.853212356567383, -5.912073612213135, -7.591588973999023, -2.7617084980010986, -0.3078334331512451, -3.9793500900268555, 3.242959976196289, 0.6395338773727417, -0.006156815681606531, -0.0782376155257225, 0.00991073064506054, -0.014686956070363522, -0.059631068259477615, -0.0540170818567276, -0.06251084804534912, -0.06411826610565186, 0.0035769406240433455, 0.040187470614910126, 0.001771935960277915, 0.058129530400037766, -0.04610452428460121, 0.04097335785627365, -0.0480005107820034, 0.02817557007074356, -0.005812229122966528, -0.08477908372879028, -0.9881120324134827, 0.0014199428260326385, -0.06432196497917175, 0.00907967984676361, 0.02233629673719406, 0.03583947569131851, 0.01382784079760313, 0.04304251819849014, 0.018068207427859306, 0.008616143837571144, 0.0389290377497673, -0.014261751435697079, 0.02403254248201847, -0.00947021134197712, 0.01688971556723118, 0.022913815453648567, 0.015215952880680561, 0.056336890906095505, 0.02771010249853134, -0.03612256795167923, 3324.5541494300555, 0.13330607116222382, 7082.4427734375]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/trill02982_aug1(1).mp3,HuntingMind,"[-370.68145751953125, 127.18269348144531, -7.469006061553955, 35.90890884399414, -16.24974822998047, 26.26774787902832, -15.511479377746582, 16.353988647460938, -16.440372467041016, 7.265590190887451, -7.394035339355469, 9.39932632446289, -1.1310194730758667, 2.0819900035858154, 6.491889476776123, -3.3978278636932373, 5.582651138305664, -4.909637928009033, 3.442946434020996, -6.940117835998535, 1.4052377939224243, 0.6820983290672302, 0.17745420336723328, 0.1772688925266266, -0.02612973190844059, 0.10112451761960983, -0.07004476338624954, 0.07111141085624695, -0.09084279835224152, -0.01515435241162777, -0.03680304437875748, 0.05236076936125755, -0.021396368741989136, 0.01482453104108572, 0.06760871410369873, 0.03263818845152855, 0.03213291987776756, -0.002445092424750328, 0.04591991379857063, -0.020459553226828575, 0.05053023621439934, -0.0069321757182478905, 0.00565453851595521, 0.001954091480001807, -0.017100904136896133, 0.021744007244706154, 0.028752140700817108, 0.012051207944750786, -0.023161116987466812, -0.003770585171878338, -0.008964091539382935, -0.0010989356087520719, 0.010492055676877499, 0.01938592828810215, -0.014171001501381397, -0.00152896111831069, 0.007126085925847292, 0.005400063935667276, 0.005297385156154633, -0.009087661281228065, 1425.4028720725007, 0.0610613115131855, 3018.7123018152574]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Last_addCat232Chat (2).mp3,HuntingMind,"[-501.7423095703125, 46.380210876464844, 0.9865344166755676, 16.72506332397461, 0.8167295455932617, 1.0410269498825073, -8.796442985534668, -2.924405336380005, -14.113985061645508, -4.204334735870361, -10.011253356933594, -4.001979351043701, -8.7477388381958, -12.08576774597168, -10.28610610961914, -7.456178665161133, -5.985276699066162, -10.476081848144531, -8.005488395690918, -7.541562557220459, 0.5945268273353577, 0.009994870983064175, -0.19397224485874176, -0.0440356582403183, -0.0444880872964859, -0.03728821873664856, 0.009514686651527882, -0.00047679044655524194, -0.09444818645715714, -0.024770185351371765, -0.0001952780003193766, 0.029686203226447105, -0.03838362917304039, -0.0836537778377533, -0.02953118085861206, 0.048790160566568375, 0.03794044628739357, -0.0197786632925272, -0.04900554567575455, -0.01193464919924736, -0.23478840291500092, 0.050110917538404465, -0.027520421892404556, 0.07514253258705139, 0.036755409091711044, 0.004745040088891983, 0.006347865331918001, -0.014038747176527977, -0.013866929337382317, 0.044536713510751724, 0.04127313196659088, 0.02473290078341961, 0.015098817646503448, -0.04821231588721275, -0.00852307677268982, 0.024724064394831657, 0.03763904795050621, 0.023675190284848213, -0.019821414723992348, 0.015016269870102406, 3596.0781392196845, 0.12366507947444916, 7344.283060811872]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Cat_YoutubeLLT42394.mp3,HuntingMind,"[-449.4537658691406, 34.64015579223633, -28.07779312133789, 4.735420227050781, -21.868396759033203, 1.666451096534729, -6.298451900482178, -10.440072059631348, -0.2415398508310318, -11.931916236877441, 0.6629705429077148, 2.747147798538208, -7.07861328125, 1.9901202917099, 0.15433838963508606, -4.165331840515137, -2.0189242362976074, 0.7870516777038574, -0.6880152225494385, -3.5359575748443604, 0.7924192547798157, -0.03178856894373894, -0.263256311416626, -0.02428763173520565, 0.011314485222101212, 0.07244163006544113, 0.09647699445486069, -0.0055142915807664394, -0.1088620275259018, -0.023706868290901184, 0.02294422686100006, 0.0032637405674904585, -0.017740536481142044, 0.030100563541054726, -0.016736384481191635, -0.08687497675418854, -0.03551438823342323, -0.0013204487040638924, 0.026637818664312363, 0.004952752962708473, -0.1457984745502472, 0.031450215727090836, -0.02803776040673256, 0.03165934979915619, -0.013182670809328556, 0.017445992678403854, -0.02763417549431324, 0.02518845722079277, 0.07308940589427948, -0.011080736294388771, -0.003129993798211217, -0.030753333121538162, -0.01807895302772522, 0.01705591008067131, 0.02628215029835701, 0.006018350832164288, 0.027851691469550133, -0.006462889723479748, 0.013657696545124054, 0.03319932147860527, 3745.2330002716544, 0.17568789422512054, 6840.4610575244415]",63
