,file,category,features,feat_len,category
2025,data/audio_cat-classification/NAYA_DATA_AUG1X/Mating/cat_youtube64322.mp3,cat,"[-356.04498291015625, 104.5556640625, 29.8928165435791, 14.918933868408203, 24.30784797668457, 14.11489200592041, 15.548481941223145, 5.594025135040283, 9.57158374786377, -3.420079469680786, 8.488924980163574, -4.364157676696777, 7.994343280792236, -4.09165096282959, 7.024541854858398, -9.184564590454102, -1.240877389907837, -9.245491981506348, 0.7184086441993713, -1.6294217109680176, 0.24355049431324005, -0.018244491890072823, 0.013741061091423035, 0.018801605328917503, 0.013813009485602379, 0.0008490030304528773, 0.015705682337284088, -0.020450541749596596, -0.05070142820477486, 0.010491493158042431, 0.01646963320672512, -0.024941205978393555, -0.025183312594890594, 0.0319216363132, 0.06060194969177246, -0.01758945919573307, 0.008494998328387737, -0.004877016413956881, -0.03254750743508339, -0.008760611526668072, -0.28396546840667725, -0.016092782840132713, -0.041273415088653564, -0.03759550675749779, -0.02048157900571823, -0.00834352895617485, 0.00906510278582573, -0.006718459073454142, 0.008463851176202297, 0.013951634056866169, 0.0005246835062280297, -0.01270526833832264, -0.024984085932374, 0.0006793987122364342, 0.00012052428792230785, -0.010682963766157627, -0.00645454740151763, 0.013137429021298885, 0.007110754493623972, 0.004999232944101095, 2074.81997493044, 0.00854522455483675, 5385.220407885175]",63,cat
5628,data/audio_cat-classification/NAYA_DATA_AUG1X/Resting/cat_coll0133.mp3,cat,"[-446.37469482421875, 110.92234802246094, 44.47876739501953, 32.69407653808594, -3.526989698410034, 3.5327367782592773, 9.214527130126953, 9.130953788757324, 6.92875337600708, 6.185527801513672, 0.5308224558830261, 6.924308776855469, -3.4056191444396973, -6.757554531097412, 8.199685096740723, -1.5007153749465942, 3.6859805583953857, 10.487849235534668, -0.015010016039013863, 4.048304080963135, 0.8377173542976379, 0.2476712316274643, 0.12272521108388901, -0.14855168759822845, -0.012236883863806725, 0.029522312805056572, -0.12819772958755493, 0.05940813571214676, -0.00390204438008368, -0.02662290260195732, 0.009400177747011185, 0.0321430079638958, -0.014274935238063335, 0.02764720469713211, 0.024391792714595795, 0.11273319274187088, -0.01073748990893364, 0.006863718386739492, 0.013039159588515759, 0.005629925988614559, -0.38214436173439026, -0.031078122556209564, -0.07111140340566635, 0.04100353643298149, 0.058358967304229736, 0.03268931433558464, 0.016120875254273415, 0.005187613423913717, 0.024985063821077347, -0.00040626589907333255, -0.020634416490793228, -0.04127311706542969, -0.006253810599446297, -0.0009767550509423018, -0.016719702631235123, 0.004845959600061178, -0.01822378858923912, -0.008155333809554577, -0.005458194762468338, 0.022321293130517006, 1675.143484961799, 0.008163045160472393, 4280.693783967391]",63,cat
1745,data/audio_cat-classification/NAYA_DATA_AUG1X/Happy/cat_coll0158.mp3,cat,"[-247.9716339111328, 37.18888854980469, -66.4881820678711, -24.914180755615234, 3.8711562156677246, -30.686941146850586, -16.70347023010254, -9.992647171020508, -26.096094131469727, -13.97900390625, -12.802050590515137, -20.97184944152832, -10.980325698852539, -0.2622721791267395, -0.9260257482528687, 4.708653450012207, -5.344427585601807, -7.022583961486816, -10.52180290222168, -0.8164960741996765, 2.961620807647705, 0.026740562170743942, -0.9674673080444336, -0.5534563660621643, 0.3854953646659851, 0.2146216332912445, -0.15374699234962463, -0.2684703767299652, -0.09671779721975327, 0.1544545590877533, -0.05874042585492134, -0.1400618702173233, 0.12349618971347809, -0.05538620427250862, 0.03643656522035599, 0.09930901229381561, -0.061942208558321, -0.10818077623844147, -0.014750516042113304, 0.001699984073638916, -0.543938934803009, -0.1459418088197708, -0.1650688499212265, 0.11633355915546417, 0.04946133494377136, -0.05054975673556328, 0.046224575489759445, 0.08735042810440063, 0.003241217229515314, 0.08002808690071106, 0.1533357799053192, 0.057687193155288696, -0.04101868346333504, -0.06790877878665924, 0.029777128249406815, -0.014429849572479725, 0.1070970669388771, 0.1405848264694214, 0.10468141734600067, -0.04292939975857735, 3087.2289382876274, 0.06088673323392868, 6125.11962890625]",63,cat
3340,data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/YashLL_Cat0282Ang_aug1(1).mp3,cat,"[-263.39300537109375, 109.08807373046875, -32.94667053222656, -10.678489685058594, -3.6840403079986572, -4.16525411605835, -2.4804418087005615, -7.107682704925537, 0.37173354625701904, -6.735945224761963, -4.234417915344238, 2.2975728511810303, -4.211367607116699, -6.921377182006836, -8.305549621582031, -10.399958610534668, -11.036646842956543, 3.460447072982788, 6.507077693939209, 8.069607734680176, -0.6831387877464294, -0.6923912763595581, -0.1854652464389801, -0.11186469346284866, -0.05189459025859833, -0.04495903477072716, -0.09554962813854218, 9.650622814660892e-05, -0.0002934455987997353, 0.01622561365365982, -0.015014340169727802, -0.04655243828892708, -0.0480734147131443, -0.05397888645529747, -0.03271116316318512, 0.002593809040263295, 0.08228866010904312, 0.10257292538881302, 0.04150303080677986, 0.00134742958471179, -0.11537502706050873, -0.042693473398685455, 0.05068781226873398, 0.022291798144578934, -0.026426637545228004, -0.011076744645833969, -0.0050285072065889835, -0.010579109191894531, -0.003576497547328472, -0.002618646714836359, -0.030911728739738464, -0.02571680210530758, -0.00020199382561258972, 0.01117796078324318, 0.018364839255809784, -0.028684666380286217, -0.03934648260474205, -0.0096762515604496, -0.0016572391614317894, -0.01279226504266262, 1413.2108648436895, 0.07450512051582336, 2172.3835305606617]",63,cat
2767,data/audio_cat-classification/NAYA_DATA_AUG1X/Warning/LastEntry_cat1005Grl_aug1(1).mp3,cat,"[-173.06130981445312, 82.92393493652344, -20.667348861694336, 7.442903995513916, -11.423935890197754, -9.1489839553833, -5.231284141540527, -9.303084373474121, 6.781396389007568, -6.578293800354004, 8.798155784606934, -12.820945739746094, 0.47495409846305847, -13.6295804977417, -1.688767910003662, -2.184643507003784, 6.562668323516846, 8.326170921325684, 0.7179561853408813, 8.109969139099121, -1.5937385559082031, -0.40533411502838135, 0.01629267819225788, -0.09199965000152588, 0.03229958936572075, 0.03290383145213127, 0.03871189430356026, 0.08598408848047256, 0.009073051624000072, 0.018132755532860756, -0.06247647851705551, 0.04517962038516998, -0.06256688386201859, 0.052300650626420975, 0.05041387304663658, 0.07172214239835739, 0.045427355915308, 0.029314642772078514, 0.04775235801935196, -0.053941886872053146, -0.18637463450431824, -0.05545059219002724, -0.017252439633011818, 0.04167206585407257, 0.029203783720731735, 0.04019756615161896, 0.04311303794384003, 0.018855996429920197, -0.0020965351723134518, 0.00481212604790926, 0.016606498509645462, -0.003061775118112564, 0.006436606869101524, 0.006565053015947342, 0.03167876973748207, 0.019188521429896355, 0.021341422572731972, 0.00914874766021967, -0.016975246369838715, -0.007324338890612125, 2370.50309148176, 0.06231662631034851, 4713.1875]",63,cat
2586,data/audio_cat-classification/NAYA_DATA_AUG1X/Warning/car_extcoll0270.mp3,cat,"[-221.2872772216797, 85.79215240478516, 6.0130815505981445, 14.960625648498535, -30.640262603759766, -6.455801963806152, -21.153873443603516, -14.735459327697754, -2.7095048427581787, -5.338053226470947, -0.3874107599258423, -4.383455276489258, -3.478910446166992, -2.654003381729126, -3.426327705383301, -0.7804805636405945, -4.708117961883545, -3.951908588409424, -4.688984394073486, -7.329678535461426, 1.1818158626556396, 0.08493542671203613, -0.2594311535358429, 0.015711180865764618, 0.2371535301208496, 0.41266703605651855, 0.10441026091575623, -0.1623278707265854, -0.11938025802373886, 0.185295969247818, -0.0604412816464901, -0.08553654700517654, -0.13691748678684235, 0.07261668890714645, -0.06102349981665611, -0.24470268189907074, -0.016877098008990288, -0.08521668612957001, 0.04292210191488266, 0.00430581159889698, -0.6588364243507385, -0.04869736358523369, 0.06184491515159607, 0.01371394656598568, 0.028603125363588333, -0.016850672662258148, -0.024306252598762512, -0.0010294954990968108, -0.012967923656105995, -0.05129089578986168, 0.10401184111833572, 0.013347555883228779, -0.01252281665802002, 0.018729666247963905, 0.09221556782722473, 0.03277119621634483, -0.013986456207931042, -0.016136180609464645, 0.002999327378347516, 0.016300376504659653, 2547.1514314880824, 0.05280919000506401, 5221.244864628233]",63,cat
2173,data/audio_cat-classification/NAYA_DATA_AUG1X/Mating/cat_youtube64316.mp3,cat,"[-309.6229553222656, 104.80084228515625, 7.645933628082275, 12.632281303405762, 14.251895904541016, 10.579957008361816, 19.897550582885742, 8.588411331176758, -1.0833872556686401, -3.968825340270996, 11.75014591217041, -9.00940990447998, 3.875427007675171, 1.4094375371932983, 3.2201149463653564, -7.072441577911377, -1.5885454416275024, -9.972121238708496, -2.9657950401306152, -2.1003284454345703, 0.2630826234817505, 0.02228649891912937, -0.024347323924303055, 0.05167407914996147, -0.015328329987823963, 0.005395192187279463, -0.002706481609493494, -0.027828823775053024, 0.0013791575329378247, 0.03918738290667534, -0.04413876309990883, -0.03107311576604843, 0.0522998608648777, -0.0071648284792900085, 0.005422728601843119, 0.007497780025005341, 0.011161988601088524, -0.039618875831365585, -0.019544405862689018, -0.034643590450286865, -0.14229781925678253, 0.07457432895898819, -0.02266569249331951, -0.07720251381397247, -0.06969577819108963, -0.022698553279042244, 0.009305661544203758, 0.0013441226910799742, -0.029442476108670235, -0.01602216064929962, -0.01815582439303398, 0.007090936880558729, -0.0028146072290837765, 0.0010350382653996348, -0.002947950968518853, -0.008415592834353447, -0.024255387485027313, 0.006134193856269121, 0.005310706794261932, 0.0034552731085568666, 2045.0231519836543, 0.010662565007805824, 4797.6221257990055]",63,cat
2114,data/audio_cat-classification/NAYA_DATA_AUG1X/Mating/cat034_aug1(1).mp3,cat,"[-219.66375732421875, 140.20010375976562, -14.128630638122559, 22.94361114501953, 0.8475631475448608, 1.4624383449554443, 5.008814811706543, 1.810322642326355, 5.958569526672363, -3.3400654792785645, -4.697455883026123, -12.248353004455566, -7.545530796051025, 4.824830532073975, -4.233089923858643, -4.303360462188721, 1.8662012815475464, -5.480377674102783, -9.324536323547363, -7.674306869506836, 1.409121036529541, -0.6648414731025696, -0.20621836185455322, 0.23282188177108765, -0.05238444358110428, 0.10082334280014038, 0.05755491182208061, 0.0008646183414384723, -0.022162970155477524, -0.010289382189512253, 0.05900876224040985, -0.03164416924118996, -0.10077810287475586, 0.05290057137608528, 0.05615665763616562, 0.007634555920958519, 0.00034406359191052616, 0.05829700455069542, 0.055873673409223557, -0.02995898947119713, -0.35667845606803894, -0.05784253776073456, 0.0438004806637764, -0.008252264931797981, -0.0018165449146181345, -0.02323184162378311, -0.003042912809178233, -0.00601808400824666, 0.021880142390727997, 0.03355661407113075, 0.021278778091073036, -0.025044353678822517, -0.03430318087339401, -0.038264039903879166, -0.0068499003536999226, 0.019809540361166, 0.01990225724875927, 0.0158246997743845, 0.01074261125177145, 0.015849405899643898, 1513.3390802795393, 0.006181068252772093, 2601.1277620372853]",63,cat
1351,data/audio_cat-classification/NAYA_DATA_AUG1X/Happy/Edit9086Hpy.mp3,cat,"[-315.10498046875, 99.73235321044922, -21.701799392700195, 34.00392150878906, -10.41659927368164, 31.435272216796875, -6.378416538238525, 11.959914207458496, -6.2771501541137695, 8.373022079467773, 8.619772911071777, 5.238424777984619, 6.305879592895508, -7.563873767852783, -1.1585012674331665, -11.72338581085205, 3.653903007507324, -1.6164146661758423, -1.5644749402999878, -3.6091010570526123, 1.1679267883300781, 0.4439479112625122, 0.04350142180919647, 0.19097332656383514, -0.07569354772567749, 0.07812362164258957, -0.029782610014081, 0.09413576126098633, -0.03900834545493126, 0.014516332186758518, -0.016584258526563644, -0.05669146776199341, -0.054081082344055176, -0.03273850306868553, -0.0046991705894470215, -0.03553878143429756, -0.015607229433953762, -0.05540578067302704, 0.025648409500718117, -0.015369337052106857, -0.5622166395187378, -0.2585034668445587, -0.01622162014245987, -0.0648137629032135, 0.010979199782013893, -0.08116582781076431, 0.012196401134133339, -0.01816720888018608, -0.004440280608832836, -0.02364792674779892, -0.005910957232117653, 0.015561499632894993, -0.029917282983660698, -0.007605379447340965, 0.002933201380074024, -0.005442911759018898, -0.019220387563109398, -0.008664933033287525, -0.019032573327422142, -0.011170678772032261, 2033.0780382519986, 0.00975349172949791, 4468.934908780185]",63,cat
3740,data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/cat_youtube01150.mp3,cat,"[-412.7514953613281, 130.71253967285156, -7.030084609985352, 22.029903411865234, 31.911121368408203, 34.51477813720703, 20.8625545501709, 17.94182014465332, 6.995942115783691, 2.4177753925323486, 2.273700475692749, -1.517058253288269, 1.484145164489746, -2.073864459991455, -0.25529906153678894, 2.8671960830688477, -1.6345151662826538, -4.070199489593506, -3.5783026218414307, -1.9923454523086548, 0.5447624921798706, -0.04269140213727951, 0.03094683773815632, -0.22796832025051117, 0.16408924758434296, -0.026730455458164215, -0.01607034169137478, 0.06959439069032669, 0.04981488361954689, 0.04517232999205589, 0.03653789311647415, 0.0804373100399971, 0.0451386384665966, -0.051785700023174286, 0.047552332282066345, 0.09433598071336746, 0.00318118161521852, -0.005120454356074333, -0.01934323087334633, -0.06193114072084427, -0.4781237244606018, -0.011399072594940662, 0.13712206482887268, -0.029957903549075127, -0.05570552498102188, -0.04716126620769501, -0.086247019469738, 0.0508020743727684, -0.011095437221229076, -0.05728749558329582, -0.03635263442993164, 0.0285473819822073, 0.03887813165783882, 0.015284431166946888, 0.014150631614029408, -0.004497348330914974, -0.006023704539984465, 0.013171808794140816, 0.01017408724874258, 0.004422403406351805, 1185.4879273232766, 0.002870653523132205, 2428.796807650862]",63,cat
2306,data/audio_cat-classification/NAYA_DATA_AUG1X/Mating/cat03545_aug1(1).mp3,cat,"[-399.92547607421875, 112.79705047607422, 14.285130500793457, 25.434736251831055, 3.50577449798584, 8.712392807006836, -0.1522396057844162, 3.890979528427124, 3.850270986557007, -4.2557525634765625, -5.05779504776001, 2.9805214405059814, -0.12122449278831482, 0.5802502632141113, 7.163784027099609, 0.33389437198638916, -1.7650840282440186, -4.020852565765381, -4.102699279785156, -3.718329668045044, -0.47614800930023193, -0.20673172175884247, 0.07830335199832916, 0.0779314637184143, 0.06577950716018677, 0.07170809060335159, 0.05422550439834595, 0.028342099860310555, 0.05044587329030037, 0.022345812991261482, 0.012744348496198654, 0.04908018186688423, -0.04814981669187546, -0.008336121216416359, 0.002030664822086692, 0.02630283497273922, 0.024273432791233063, 0.03614817187190056, 0.014778362587094307, 0.025714559480547905, -0.23290811479091644, -0.012079200707376003, 0.05652758106589317, -0.02894894778728485, 0.018744949251413345, 0.03830607235431671, 0.026288004592061043, 0.009813825599849224, 0.020156538113951683, 1.7248423318960704e-05, 0.009450450539588928, 0.03886185213923454, 0.004245297983288765, 0.01390912290662527, -0.021354729309678078, -0.02815326116979122, -0.005677768494933844, 0.006140002980828285, -0.0017804118106141686, 0.02755218930542469, 1574.5049664376559, 0.005550396628677845, 3422.5883011269357]",63,cat
3334,data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/Last_addCat109Hiss (2).mp3,cat,"[-225.7885284423828, 82.83003997802734, -16.958650588989258, -0.6536203622817993, -16.930675506591797, -2.2913928031921387, -7.842651844024658, -14.588018417358398, -4.523581027984619, -19.88047218322754, 1.8970345258712769, -7.751809120178223, 2.141491174697876, -6.703426837921143, -3.6441421508789062, -8.228196144104004, -10.089755058288574, -8.508772850036621, -0.6337814927101135, 10.225006103515625, -0.3060898184776306, 0.1974240392446518, 0.008506707847118378, 0.0027118639554828405, 0.02373107150197029, 0.03831248730421066, -0.009780608117580414, -0.009694410488009453, -0.03157742694020271, -0.045731619000434875, 0.03163885325193405, -0.03338398411870003, -0.027224432677030563, -0.08856704086065292, -0.09097220748662949, -0.050498925149440765, 0.07508590817451477, 0.039265409111976624, 0.01830168068408966, 0.015483960509300232, -0.9942730069160461, 0.3054933547973633, 0.13202890753746033, -0.04879198223352432, -0.13560903072357178, -0.006456190254539251, -0.04642108455300331, 0.031540293246507645, 0.06767209619283676, 0.0033542118035256863, -0.08473418653011322, -0.03582925349473953, -0.0018311189487576485, 0.015635745599865913, -0.003220712300390005, 0.003899210598319769, 0.031991515308618546, 0.014174330048263073, -0.014913026243448257, -0.035064492374658585, 2252.6799994866246, 0.033021751791238785, 4284.986448823736]",63,cat
